lat,lon,pop,geoid,name,state
47.027263,-113.892691,117922,30063,Missoula County,MT
46.505281,-108.439763,4730,30065,Musselshell County,MT
45.463081,-110.53493,17191,30067,Park County,MT
47.141917,-108.226575,496,30069,Petroleum County,MT
48.250143,-107.928897,4217,30071,Phillips County,MT
48.228604,-112.220761,5898,30073,Pondera County,MT
45.408926,-105.555344,1694,30075,Powder River County,MT
46.844225,-112.9311,6946,30077,Powell County,MT
46.812384,-105.503994,1088,30079,Prairie County,MT
46.077744,-114.105795,44174,30081,Ravalli County,MT
47.785633,-104.563408,11491,30083,Richland County,MT
48.282747,-104.99517,10794,30085,Roosevelt County,MT
46.173206,-106.666792,8329,30087,Rosebud County,MT
47.756497,-115.180306,12400,30089,Sanders County,MT
48.705523,-104.533913,3539,30091,Sheridan County,MT
45.896232,-112.660071,35133,30093,Silver Bow County,MT
45.658545,-109.381576,8963,30095,Stillwater County,MT
45.811292,-109.944796,3678,30097,Sweet Grass County,MT
47.819035,-112.281725,6226,30099,Teton County,MT
48.645125,-111.733472,4971,30101,Toole County,MT
46.229441,-107.285772,762,30103,Treasure County,MT
48.34985,-106.670424,7578,30105,Valley County,MT
46.496967,-109.857684,2069,30107,Wheatland County,MT
46.962966,-104.274518,937,30109,Wibaux County,MT
45.936987,-108.276656,164731,30111,Yellowstone County,MT
40.520632,-98.500044,31205,31001,Adams County,NE
42.183225,-98.058037,6295,31003,Antelope County,NE
41.57193,-101.695917,434,31005,Arthur County,NE
41.53975,-103.726263,674,31007,Banner County,NE
41.931945,-99.996407,431,31009,Blaine County,NE
41.703934,-98.070476,5379,31011,Boone County,NE
42.21038,-103.081779,10842,31013,Box Butte County,NE
42.894448,-98.773022,1810,31015,Boyd County,NE
42.359562,-99.92392,2903,31017,Brown County,NE
40.855265,-99.074984,50084,31019,Buffalo County,NE
41.854179,-96.337746,6722,31021,Burt County,NE
41.226072,-97.132039,8369,31023,Butler County,NE
40.909878,-96.140609,26598,31025,Cass County,NE
42.60456,-97.25687,8380,31027,Cedar County,NE
40.53039,-101.694192,3893,31029,Chase County,NE
42.571323,-101.047653,5455,31031,Cherry County,NE
41.214236,-103.011929,9468,31033,Cheyenne County,NE
40.523669,-98.050858,6104,31035,Clay County,NE
41.57496,-97.088945,10582,31037,Colfax County,NE
41.915865,-96.788517,9013,31039,Cuming County,NE
41.393893,-99.726866,10545,31041,Custer County,NE
42.391624,-96.561327,21582,31043,Dakota County,NE
42.713038,-103.135436,8199,31045,Dawes County,NE
40.86784,-99.815583,24111,31047,Dawson County,NE
41.111903,-102.332609,1838,31049,Deuel County,NE
42.485086,-96.855784,5606,31051,Dixon County,NE
41.577008,-96.645852,37167,31053,Dodge County,NE
41.297091,-96.154066,584526,31055,Douglas County,NE
40.180165,-101.681133,1654,31057,Dundy County,NE
40.52504,-97.596705,5551,31059,Fillmore County,NE
40.183203,-98.96208,2889,31061,Franklin County,NE
40.530947,-100.406683,2519,31063,Frontier County,NE
40.191865,-99.909663,4636,31065,Furnas County,NE
40.255234,-96.683453,21704,31067,Gage County,NE
41.633364,-102.302985,1874,31069,Garden County,NE
41.906868,-98.951231,1813,31071,Garfield County,NE
40.509095,-99.823206,1893,31073,Gosper County,NE
41.913957,-101.755965,611,31075,Grant County,NE
41.567571,-98.530565,2188,31077,Greeley County,NE
40.866027,-98.502664,62895,31079,Hall County,NE
40.872817,-98.022329,9429,31081,Hamilton County,NE
40.178766,-99.403418,3073,31083,Harlan County,NE
40.537234,-101.047963,856,31085,Hayes County,NE
40.176896,-101.044217,2616,31087,Hitchcock County,NE
42.459287,-98.784766,10127,31089,Holt County,NE
41.920317,-101.117324,711,31091,Hooker County,NE
41.216851,-98.513342,6475,31093,Howard County,NE
40.175736,-97.143103,7240,31095,Jefferson County,NE
40.394955,-96.265264,5290,31097,Johnson County,NE
40.50912,-98.947602,6688,31099,Kearney County,NE
41.194245,-101.644449,8335,31101,Keith County,NE
42.87548,-99.718351,769,31103,Keya Paha County,NE
41.199274,-103.703153,3434,31105,Kimball County,NE
42.634404,-97.891349,8391,31107,Knox County,NE
40.783547,-96.688658,322608,31109,Lancaster County,NE
41.050322,-100.744481,34676,31111,Lincoln County,NE
41.542155,-100.443665,716,31113,Logan County,NE
41.903183,-99.509852,607,31115,Loup County,NE
41.648414,-101.120851,399,31117,McPherson County,NE
41.909929,-97.606856,35585,31119,Madison County,NE
41.16979,-98.031057,7668,31121,Merrick County,NE
41.732204,-102.990594,4555,31123,Morrill County,NE
41.402385,-97.991408,3380,31125,Nance County,NE
40.387389,-95.852721,7074,31127,Nemaha County,NE
40.176492,-98.046842,4095,31129,Nuckolls County,NE
40.637992,-96.131027,15912,31131,Otoe County,NE
40.137797,-96.245214,2544,31133,Pawnee County,NE
40.857646,-101.627468,2858,31135,Perkins County,NE
40.516365,-99.406557,8968,31137,Phelps County,NE
42.271413,-97.610992,7317,31139,Pierce County,NE
41.576866,-97.513467,34296,31141,Platte County,NE
41.187925,-97.570663,5214,31143,Polk County,NE
40.16942,-100.468576,10702,31145,Red Willow County,NE
40.123743,-95.718603,7871,31147,Richardson County,NE
42.394749,-99.420851,1262,31149,Rock County,NE
40.516802,-97.131755,14292,31151,Saline County,NE
41.115064,-96.109125,190604,31153,Sarpy County,NE
41.223388,-96.642097,22278,31155,Saunders County,NE
41.850331,-103.701549,36084,31157,Scotts Bluff County,NE
40.871944,-97.140383,17609,31159,Seward County,NE
42.512289,-102.36828,5127,31161,Sheridan County,NE
41.218743,-98.972849,2959,31163,Sherman County,NE
42.470668,-103.73217,1135,31165,Sioux County,NE
41.905045,-97.177109,5842,31167,Stanton County,NE
40.173845,-97.596263,5034,31169,Thayer County,NE
41.85573,-100.524703,669,31171,Thomas County,NE
42.154061,-96.533943,6773,31173,Thurston County,NE
41.564094,-98.983484,4059,31175,Valley County,NE
41.533973,-96.224577,20865,31177,Washington County,NE
42.210746,-97.126243,9697,31179,Wayne County,NE
40.180646,-98.49859,3395,31181,Webster County,NE
41.922575,-98.520853,774,31183,Wheeler County,NE
40.873056,-97.596742,14125,31185,York County,NE
39.53771,-118.264166,25516,32001,Churchill County,NV
36.21413,-115.014398,2265461,32003,Clark County,NV
38.905129,-119.609019,49488,32005,Douglas County,NV
41.141133,-115.351424,53702,32007,Elko County,NV
37.778966,-117.632382,729,32009,Esmeralda County,NV
39.977788,-116.272208,1855,32011,Eureka County,NV
41.407914,-118.127591,17285,32013,Humboldt County,NV
39.90021,-117.04724,5734,32015,Lander County,NV
37.634605,-114.863037,4499,32017,Lincoln County,NV
39.022213,-119.197425,59235,32019,Lyon County,NV
38.516647,-118.416279,4554,32021,Mineral County,NV
37.965864,-116.459011,51591,32023,Nye County,NV
40.439639,-118.409477,6650,32027,Pershing County,NV
39.438385,-119.524646,4104,32029,Storey County,NV
40.73132,-119.663269,486492,32031,Washoe County,NV
39.418176,-114.900565,9080,32033,White Pine County,NV
39.15306,-119.747368,58639,32510,Carson City,NV
43.519109,-71.425366,63705,33001,Belknap County,NH
43.867774,-71.20156,50107,33003,Carroll County,NH
42.92546,-72.248183,76458,33005,Cheshire County,NH
44.652548,-71.289431,31268,33007,Coos County,NH
43.926439,-71.842424,91118,33009,Grafton County,NH
42.911532,-71.723055,422937,33011,Hillsborough County,NH
43.299579,-71.680041,153808,33013,Merrimack County,NH
42.988664,-71.09908,314176,33015,Rockingham County,NH
43.293272,-71.035589,130889,33017,Strafford County,NH
43.361188,-72.222084,43063,33019,Sullivan County,NH
39.469355,-74.633759,274534,34001,Atlantic County,NJ
40.959698,-74.074727,955732,34003,Bergen County,NJ
39.875786,-74.663006,461860,34005,Burlington County,NJ
39.802407,-74.961249,523485,34007,Camden County,NJ
39.085841,-74.846354,95263,34009,Cape May County,NJ
39.328434,-75.121628,154152,34011,Cumberland County,NJ
40.7874,-74.246292,863728,34013,Essex County,NJ
39.722875,-75.145679,302294,34015,Gloucester County,NJ
40.731375,-74.078601,724854,34017,Hudson County,NJ
40.565283,-74.911969,128947,34019,Hunterdon County,NJ
40.282503,-74.703724,387340,34021,Mercer County,NJ
40.439621,-74.40743,863162,34023,Middlesex County,NJ
40.287048,-74.152446,643615,34025,Monmouth County,NJ
40.858896,-74.547292,509285,34027,Morris County,NJ
39.865669,-74.258864,637229,34029,Ocean County,NJ
41.036655,-74.299408,524118,34031,Passaic County,NJ
39.573828,-75.357356,64837,34033,Salem County,NJ
40.565527,-74.619938,345361,34035,Somerset County,NJ
41.137461,-74.691914,144221,34037,Sussex County,NJ
40.659871,-74.308696,575345,34039,Union County,NJ
40.853491,-75.009498,109632,34041,Warren County,NJ
35.053628,-106.66908,676444,35001,Bernalillo County,NM
33.901621,-108.391928,3579,35003,Catron County,NM
33.361604,-104.469837,65157,35005,Chaves County,NM
34.928272,-107.99268,27172,35006,Cibola County,NM
36.612964,-104.64011,12387,35007,Colfax County,NM
34.572984,-103.346055,48430,35009,Curry County,NM
34.359273,-104.368696,1698,35011,De Baca County,NM
32.349919,-106.834968,219561,35013,Do̱a Ana County,NM
32.457835,-104.306434,62314,35015,Eddy County,NM
32.732087,-108.381504,28185,35017,Grant County,NM
34.869782,-104.784968,4452,35019,Guadalupe County,NM
35.859352,-103.853424,657,35021,Harding County,NM
31.898052,-108.751929,4178,35023,Hidalgo County,NM
32.795687,-103.413271,74455,35025,Lea County,NM
33.740841,-105.449805,20269,35027,Lincoln County,NM
35.870047,-106.307968,19419,35028,Los Alamos County,NM
32.184523,-107.747191,25427,35029,Luna County,NM
35.584062,-108.253294,72902,35031,McKinley County,NM
35.982841,-104.921898,4189,35033,Mora County,NM
32.615599,-105.751308,67839,35035,Otero County,NM
35.107018,-103.548071,8746,35037,Quay County,NM
36.509669,-106.693983,40363,35039,Rio Arriba County,NM
34.021207,-103.483004,19191,35041,Roosevelt County,NM
35.685091,-106.883119,148834,35043,Sandoval County,NM
36.511624,-108.324578,121661,35045,San Juan County,NM
35.476859,-104.803519,27201,35047,San Miguel County,NM
35.514531,-105.963972,154823,35049,Santa Fe County,NM
33.119468,-107.188161,11576,35051,Sierra County,NM
33.991658,-106.939136,16595,35053,Socorro County,NM
36.577183,-105.638878,34489,35055,Taos County,NM
34.554978,-105.890557,15045,35057,Torrance County,NM
36.488085,-103.475723,4079,35059,Union County,NM
34.71684,-106.806582,76205,35061,Valencia County,NM
42.58824,-73.97401,314848,36001,Albany County,NY
42.247853,-78.026153,46456,36003,Allegany County,NY
40.848711,-73.852939,1472654,36005,Bronx County,NY
42.161977,-75.830283,198683,36007,Broome County,NY
42.239099,-78.662332,77042,36009,Cattaraugus County,NY
43.008546,-76.574587,76248,36011,Cayuga County,NY
42.304216,-79.407595,127657,36013,Chautauqua County,NY
42.148697,-76.752471,84148,36015,Chemung County,NY
42.478024,-75.602241,47220,36017,Chenango County,NY
44.752712,-73.705643,79843,36019,Clinton County,NY
42.247696,-73.626718,61570,36021,Columbia County,NY
42.594039,-76.07624,46809,36023,Cortland County,NY
42.193986,-74.966728,44308,36025,Delaware County,NY
41.75477,-73.740041,295911,36027,Dutchess County,NY
42.752759,-78.778192,954236,36029,Erie County,NY
44.109601,-73.778431,37381,36031,Essex County,NY
44.594376,-74.31067,47555,36033,Franklin County,NY
43.115609,-74.423678,53324,36035,Fulton County,NY
43.00091,-78.192778,58388,36037,Genesee County,NY
42.279821,-74.142025,47931,36039,Greene County,NY
43.657879,-74.502456,5107,36041,Hamilton County,NY
43.571009,-74.841097,60139,36043,Herkimer County,NY
43.996389,-76.052968,116721,36045,Jefferson County,NY
40.635045,-73.95064,2736074,36047,Kings County,NY
43.782681,-75.44414,26582,36049,Lewis County,NY
42.729042,-77.778463,61834,36051,Livingston County,NY
42.910026,-75.663575,68016,36053,Madison County,NY
43.250347,-77.700518,759443,36055,Monroe County,NY
42.900891,-74.435357,49532,36057,Montgomery County,NY
40.729612,-73.589414,1395774,36059,Nassau County,NY
40.776642,-73.970187,1694251,36061,New York County,NY
43.272672,-78.812943,212666,36063,Niagara County,NY
43.242727,-75.434282,232125,36065,Oneida County,NY
43.006516,-76.196134,476516,36067,Onondaga County,NY
42.856357,-77.303497,112458,36069,Ontario County,NY
41.40241,-74.306252,401310,36071,Orange County,NY
43.339906,-78.207028,40343,36073,Orleans County,NY
43.461443,-76.209262,117525,36075,Oswego County,NY
42.629776,-75.028841,58524,36077,Otsego County,NY
41.427907,-73.743861,97668,36079,Putnam County,NY
40.654658,-73.841209,2405464,36081,Queens County,NY
42.710421,-73.513845,161130,36083,Rensselaer County,NY
40.561263,-74.1399,495747,36085,Richmond County,NY
41.154628,-74.024662,338329,36087,Rockland County,NY
44.488112,-75.074311,108505,36089,St. Lawrence County,NY
43.106135,-73.855387,235509,36091,Saratoga County,NY
42.817552,-74.043559,158061,36093,Schenectady County,NY
42.591294,-74.438172,29714,36095,Schoharie County,NY
42.419776,-76.938603,17898,36097,Schuyler County,NY
42.782294,-76.827088,33814,36099,Seneca County,NY
42.266725,-77.385525,93584,36101,Steuben County,NY
40.943554,-72.692218,1525920,36103,Suffolk County,NY
41.719993,-74.771577,78624,36105,Sullivan County,NY
42.178057,-76.297456,48455,36107,Tioga County,NY
42.453006,-76.473483,105740,36109,Tompkins County,NY
41.947212,-74.265458,181851,36111,Ulster County,NY
43.555105,-73.838139,65737,36113,Warren County,NY
43.312377,-73.439428,61302,36115,Washington County,NY
43.218114,-77.049402,91283,36117,Wayne County,NY
41.152686,-73.745753,1004457,36119,Westchester County,NY
42.701363,-78.228567,40531,36121,Wyoming County,NY
42.638237,-77.104324,24774,36123,Yates County,NY
36.043954,-79.400573,171415,37001,Alamance County,NC
35.920951,-81.177467,36444,37003,Alexander County,NC
36.489356,-81.132299,10888,37005,Alleghany County,NC
34.974972,-80.109763,22055,37007,Anson County,NC
36.443469,-81.499334,26577,37009,Ashe County,NC
36.07209,-81.920285,17806,37011,Avery County,NC
35.482313,-76.842014,44652,37013,Beaufort County,NC
36.059043,-76.962364,17934,37015,Bertie County,NC
34.591938,-78.539489,29606,37017,Bladen County,NC
34.038754,-78.227765,136693,37019,Brunswick County,NC
35.609371,-82.530423,269452,37021,Buncombe County,NC
35.746182,-81.70618,87570,37023,Burke County,NC
35.388346,-80.552728,225804,37025,Cabarrus County,NC
35.966396,-81.51254,80652,37027,Caldwell County,NC
36.342344,-76.162488,10355,37029,Camden County,NC
34.858343,-76.53586,67686,37031,Carteret County,NC
36.394298,-79.339609,22736,37033,Caswell County,NC
35.661883,-81.214906,160610,37035,Catawba County,NC
35.704994,-79.251454,76285,37037,Chatham County,NC
35.13715,-84.061449,28774,37039,Cherokee County,NC
36.128979,-76.602752,13708,37041,Chowan County,NC
35.052997,-83.752264,11089,37043,Clay County,NC
35.33463,-81.557114,99519,37045,Cleveland County,NC
34.261602,-78.639308,50623,37047,Columbus County,NC
35.116829,-77.08132,100720,37049,Craven County,NC
35.050192,-78.828719,334728,37051,Cumberland County,NC
36.372174,-75.941224,28100,37053,Currituck County,NC
35.606269,-75.767536,36915,37055,Dare County,NC
35.795131,-80.207107,168930,37057,Davidson County,NC
35.929355,-80.542552,42712,37059,Davie County,NC
34.934403,-77.933543,48715,37061,Duplin County,NC
36.033828,-78.878125,324833,37063,Durham County,NC
35.917077,-77.602742,48900,37065,Edgecombe County,NC
36.132466,-80.256961,382590,37067,Forsyth County,NC
36.088241,-78.28309,68573,37069,Franklin County,NC
35.293344,-81.177256,227943,37071,Gaston County,NC
36.442135,-76.702355,10478,37073,Gates County,NC
35.348364,-83.830915,8030,37075,Graham County,NC
36.299884,-78.657634,60992,37077,Granville County,NC
35.481959,-77.681688,20451,37079,Greene County,NC
36.079065,-79.788665,541299,37081,Guilford County,NC
36.251438,-77.644842,48622,37083,Halifax County,NC
35.368635,-78.87161,133568,37085,Harnett County,NC
35.558882,-82.981307,62089,37087,Haywood County,NC
35.336415,-82.479741,116281,37089,Henderson County,NC
36.363517,-76.981616,21552,37091,Hertford County,NC
35.017233,-79.241964,52082,37093,Hoke County,NC
35.408157,-76.153687,4589,37095,Hyde County,NC
35.806251,-80.874524,186693,37097,Iredell County,NC
35.285454,-83.123966,43109,37099,Jackson County,NC
35.513419,-78.367348,215999,37101,Johnston County,NC
35.032268,-77.356195,9172,37103,Jones County,NC
35.476336,-79.172117,63285,37105,Lee County,NC
35.240066,-77.635514,55122,37107,Lenoir County,NC
35.488491,-81.226893,86810,37109,Lincoln County,NC
35.682271,-82.048044,44578,37111,McDowell County,NC
35.152959,-83.421901,37014,37113,Macon County,NC
35.864206,-82.712631,21193,37115,Madison County,NC
35.847301,-77.119602,22031,37117,Martin County,NC
35.246862,-80.833832,1115482,37119,Mecklenburg County,NC
36.013102,-82.163554,14903,37121,Mitchell County,NC
35.327548,-79.910752,25751,37123,Montgomery County,NC
35.308272,-79.492725,99727,37125,Moore County,NC
35.965945,-77.987555,94970,37127,Nash County,NC
34.183445,-77.864204,225702,37129,New Hanover County,NC
36.421774,-77.398352,17471,37131,Northampton County,NC
34.763109,-77.499469,204576,37133,Onslow County,NC
36.062526,-79.120034,148696,37135,Orange County,NC
35.147575,-76.665268,12276,37137,Pamlico County,NC
36.265199,-76.260691,40568,37139,Pasquotank County,NC
34.512556,-77.888106,60203,37141,Pender County,NC
36.180897,-76.403244,13005,37143,Perquimans County,NC
36.38635,-78.965623,39097,37145,Person County,NC
35.59249,-77.372739,170243,37147,Pitt County,NC
35.277901,-82.167621,19328,37149,Polk County,NC
35.709915,-79.806215,144171,37151,Randolph County,NC
35.004636,-79.755695,42946,37153,Richmond County,NC
34.63921,-79.100881,116530,37155,Robeson County,NC
36.381806,-79.782754,91096,37157,Rockingham County,NC
35.641355,-80.521721,146875,37159,Rowan County,NC
35.402747,-81.919582,64444,37161,Rutherford County,NC
34.989298,-78.371261,59036,37163,Sampson County,NC
34.840023,-79.477337,34174,37165,Scotland County,NC
35.310449,-80.254374,62504,37167,Stanly County,NC
36.393797,-80.269921,44520,37169,Stokes County,NC
36.415416,-80.686463,71359,37171,Surry County,NC
35.568849,-83.465614,14117,37173,Swain County,NC
35.210103,-82.816666,32986,37175,Transylvania County,NC
35.87042,-76.165345,3245,37177,Tyrrell County,NC
34.99182,-80.530426,238267,37179,Union County,NC
36.365481,-78.405434,42578,37181,Vance County,NC
35.789846,-78.650624,1129410,37183,Wake County,NC
36.398105,-78.099899,18642,37185,Warren County,NC
35.844713,-76.572291,11003,37187,Washington County,NC
36.235368,-81.709888,54086,37189,Watauga County,NC
35.35419,-78.00867,117333,37191,Wayne County,NC
36.208883,-81.166095,65969,37193,Wilkes County,NC
35.700357,-77.921598,78784,37195,Wilson County,NC
36.158765,-80.665164,37214,37197,Yadkin County,NC
35.889326,-82.303954,18470,37199,Yancey County,NC
46.096815,-102.533198,2200,38001,Adams County,ND
46.94255,-98.070195,10853,38003,Barnes County,ND
48.071743,-99.351152,5964,38005,Benson County,ND
47.007044,-103.364016,945,38007,Billings County,ND
48.794412,-100.831257,6379,38009,Bottineau County,ND
46.110144,-103.505943,2993,38011,Bowman County,ND
48.786453,-102.520087,2201,38013,Burke County,ND
46.978829,-100.469533,98458,38015,Burleigh County,ND
46.927003,-97.252375,184525,38017,Cass County,ND
48.768439,-98.46379,3704,38019,Cavalier County,ND
46.107756,-98.496518,4999,38021,Dickey County,ND
48.814754,-103.509326,2195,38023,Divide County,ND
47.354557,-102.612322,4095,38025,Dunn County,ND
47.723436,-98.900474,2347,38027,Eddy County,ND
46.284255,-100.237842,3301,38029,Emmons County,ND
47.471431,-98.872876,3397,38031,Foster County,ND
46.938924,-103.844612,1736,38033,Golden Valley County,ND
47.926003,-97.450851,73170,38035,Grand Forks County,ND
46.357827,-101.639049,2301,38037,Grant County,ND
47.456334,-98.232286,2306,38039,Griggs County,ND
46.435704,-102.454238,2489,38041,Hettinger County,ND
46.938273,-99.731198,2394,38043,Kidder County,ND
46.464195,-98.526057,4093,38045,LaMoure County,ND
46.469278,-99.504585,1876,38047,Logan County,ND
48.233842,-100.633267,5345,38049,McHenry County,ND
46.108682,-99.416487,2530,38051,McIntosh County,ND
47.742475,-103.403215,14704,38053,McKenzie County,ND
47.653206,-101.421914,9771,38055,McLean County,ND
47.307147,-101.833328,8350,38057,Mercer County,ND
46.710819,-101.298265,33291,38059,Morton County,ND
48.210073,-102.364895,9809,38061,Mountrail County,ND
47.918667,-98.204428,3015,38063,Nelson County,ND
47.118079,-101.33142,1877,38065,Oliver County,ND
48.766896,-97.545405,6844,38067,Pembina County,ND
48.238883,-99.966497,3990,38069,Pierce County,ND
48.266163,-98.739031,11605,38071,Ramsey County,ND
46.449276,-97.647554,5703,38073,Ransom County,ND
48.712781,-101.658152,2282,38075,Renville County,ND
46.265219,-96.93796,16529,38077,Richland County,ND
48.768271,-99.840463,12187,38079,Rolette County,ND
46.108204,-97.630051,3862,38081,Sargent County,ND
47.581359,-100.330986,1265,38083,Sheridan County,ND
46.110618,-101.061284,3898,38085,Sioux County,ND
46.445834,-103.462462,706,38087,Slope County,ND
46.817031,-102.662026,33646,38089,Stark County,ND
47.451062,-97.71892,1798,38091,Steele County,ND
46.972223,-98.956123,21593,38093,Stutsman County,ND
48.682183,-99.248158,2162,38095,Towner County,ND
47.446215,-97.164754,7997,38097,Traill County,ND
48.376979,-97.72223,10563,38099,Walsh County,ND
48.216686,-101.540537,69919,38101,Ward County,ND
47.580851,-99.682213,3982,38103,Wells County,ND
48.355765,-103.501333,40950,38105,Williams County,ND
38.834468,-83.478082,27477,39001,Adams County,OH
40.771627,-84.106103,102206,39003,Allen County,OH
40.843273,-82.270127,52447,39005,Ashland County,OH
41.906637,-80.745592,97574,39007,Ashtabula County,OH
39.332755,-82.045885,62431,39009,Athens County,OH
40.561309,-84.224018,46422,39011,Auglaize County,OH
40.017682,-80.967727,66497,39013,Belmont County,OH
38.931377,-83.866772,43676,39015,Brown County,OH
39.439747,-84.565734,390357,39017,Butler County,OH
40.579884,-81.090787,26721,39019,Carroll County,OH
40.132775,-83.767604,38714,39021,Champaign County,OH
39.917032,-83.783676,136001,39023,Clark County,OH
39.052054,-84.149485,208601,39025,Clermont County,OH
39.416681,-83.804583,42018,39027,Clinton County,OH
40.770073,-80.778455,101877,39029,Columbiana County,OH
40.29671,-81.930109,36612,39031,Coshocton County,OH
40.848524,-82.924783,42025,39033,Crawford County,OH
41.555037,-81.604957,1264817,39035,Cuyahoga County,OH
40.131467,-84.621191,51881,39037,Darke County,OH
41.321679,-84.486433,38286,39039,Defiance County,OH
40.278941,-83.007462,214124,39041,Delaware County,OH
41.394143,-82.586835,75622,39043,Erie County,OH
39.747694,-82.626685,158921,39045,Fairfield County,OH
39.555246,-83.461893,28951,39047,Fayette County,OH
39.969875,-83.009086,1323807,39049,Franklin County,OH
41.597264,-84.124267,42713,39051,Fulton County,OH
38.817046,-82.301746,29220,39053,Gallia County,OH
41.499322,-81.173505,95397,39055,Geauga County,OH
39.687479,-83.894894,167966,39057,Greene County,OH
40.056665,-81.497875,38438,39059,Guernsey County,OH
39.196927,-84.544187,830639,39061,Hamilton County,OH
41.000217,-83.665947,74920,39063,Hancock County,OH
40.660415,-83.664077,30696,39065,Hardin County,OH
40.292318,-81.091565,14483,39067,Harrison County,OH
41.331584,-84.0689,27662,39069,Henry County,OH
39.184422,-83.601359,43317,39071,Highland County,OH
39.490342,-82.483447,28050,39073,Hocking County,OH
40.565597,-81.930001,44223,39075,Holmes County,OH
41.14508,-82.594641,58565,39077,Huron County,OH
39.013477,-82.614142,32653,39079,Jackson County,OH
40.399384,-80.763527,65249,39081,Jefferson County,OH
40.40362,-82.422393,62721,39083,Knox County,OH
41.778142,-81.19733,232603,39085,Lake County,OH
38.603866,-82.517186,58240,39087,Lawrence County,OH
40.091505,-82.483435,178519,39089,Licking County,OH
40.387553,-83.766343,46150,39091,Logan County,OH
41.438805,-82.179722,312964,39093,Lorain County,OH
41.682321,-83.468903,431279,39095,Lucas County,OH
39.896607,-83.400885,43824,39097,Madison County,OH
41.01088,-80.770396,228614,39099,Mahoning County,OH
40.588034,-83.168803,65359,39101,Marion County,OH
41.116174,-81.899764,182470,39103,Medina County,OH
39.089807,-82.028397,22210,39105,Meigs County,OH
40.535333,-84.632059,42528,39107,Mercer County,OH
40.053326,-84.228413,108774,39109,Miami County,OH
39.726253,-81.090983,13385,39111,Monroe County,OH
39.753736,-84.290591,537309,39113,Montgomery County,OH
39.624946,-81.861697,13802,39115,Morgan County,OH
40.525266,-82.797729,34950,39117,Morrow County,OH
39.966046,-81.943506,86410,39119,Muskingum County,OH
39.767232,-81.452493,14115,39121,Noble County,OH
41.545495,-83.012613,40364,39123,Ottawa County,OH
41.118948,-84.582125,18806,39125,Paulding County,OH
39.743187,-82.237952,35408,39127,Perry County,OH
39.648947,-83.052827,58539,39129,Pickaway County,OH
39.071341,-83.052911,27088,39131,Pike County,OH
41.16897,-81.196962,161791,39133,Portage County,OH
39.73881,-84.644758,40999,39135,Preble County,OH
41.024533,-84.129879,34451,39137,Putnam County,OH
40.774159,-82.542781,124936,39139,Richland County,OH
39.323895,-83.059538,77093,39141,Ross County,OH
41.355319,-83.142776,58896,39143,Sandusky County,OH
38.814889,-82.998675,74008,39145,Scioto County,OH
41.119992,-83.127547,55069,39147,Seneca County,OH
40.33668,-84.204142,48230,39149,Shelby County,OH
40.814131,-81.365667,374853,39151,Stark County,OH
41.121847,-81.534928,540428,39153,Summit County,OH
41.306374,-80.7704,201977,39155,Trumbull County,OH
40.44749,-81.471105,93263,39157,Tuscarawas County,OH
40.295901,-83.367042,62784,39159,Union County,OH
40.85552,-84.585775,28931,39161,Van Wert County,OH
39.252042,-82.485961,12800,39163,Vinton County,OH
39.425663,-84.16994,242337,39165,Warren County,OH
39.450676,-81.490636,59771,39167,Washington County,OH
40.829661,-81.887194,116894,39169,Wayne County,OH
41.564959,-84.584324,37102,39171,Williams County,OH
41.360183,-83.622682,132248,39173,Wood County,OH
40.839782,-83.313681,21900,39175,Wyandot County,OH
35.898043,-94.651026,19495,40001,Adair County,OK
36.729703,-98.323445,5699,40003,Alfalfa County,OK
34.392469,-96.036558,14143,40005,Atoka County,OK
36.748334,-100.483056,5049,40007,Beaver County,OK
35.270601,-99.690057,22410,40009,Beckham County,OK
35.877795,-98.429031,8735,40011,Blaine County,OK
33.964004,-96.265135,46067,40013,Bryan County,OK
35.16792,-98.381045,26945,40015,Caddo County,OK
35.543354,-97.979889,154405,40017,Canadian County,OK
34.251848,-97.287927,48003,40019,Carter County,OK
35.904367,-94.996796,47078,40021,Cherokee County,OK
34.027699,-95.554079,14204,40023,Choctaw County,OK
36.74839,-102.517698,2296,40025,Cimarron County,OK
35.206376,-97.323088,295528,40027,Cleveland County,OK
34.582861,-96.288039,5266,40029,Coal County,OK
34.662625,-98.476586,121125,40031,Comanche County,OK
34.290676,-98.373438,5527,40033,Cotton County,OK
36.76389,-95.201553,14107,40035,Craig County,OK
35.907398,-96.380177,71754,40037,Creek County,OK
35.645601,-98.997386,28513,40039,Custer County,OK
36.393437,-94.808189,40397,40041,Delaware County,OK
35.97796,-99.014385,4484,40043,Dewey County,OK
36.224258,-99.750139,3749,40045,Ellis County,OK
36.378132,-97.788741,62846,40047,Garfield County,OK
34.70935,-97.312723,25656,40049,Garvin County,OK
35.021058,-97.88689,54795,40051,Grady County,OK
36.788254,-97.788151,4169,40053,Grant County,OK
34.933853,-99.552968,5491,40055,Greer County,OK
34.745971,-99.844194,2488,40057,Harmon County,OK
36.80035,-99.662805,3272,40059,Harper County,OK
35.232431,-95.109642,11561,40061,Haskell County,OK
35.052934,-96.251183,13367,40063,Hughes County,OK
34.594006,-99.412235,24785,40065,Jackson County,OK
34.105082,-97.83889,5337,40067,Jefferson County,OK
